'[17:07:29.564]',0.480,0.425,1.065,0.199,1.481,63.380
'[17:07:32.060]',0.540,0.395,0.795,0.294,1.119,123.243
'[17:07:32.068]',0.535,0.400,0.795,0.296,1.108,124.806
'[17:07:32.076]',0.530,0.405,0.795,0.297,1.096,125.119
'[17:07:32.084]',0.530,0.405,0.800,0.298,1.085,124.415
'[17:07:32.092]',0.530,0.405,0.800,0.298,1.075,123.126
'[17:07:32.100]',0.530,0.405,0.811,0.297,1.067,121.289
'[17:07:32.108]',0.530,0.405,0.811,0.296,1.060,119.179
'[17:07:32.116]',0.530,0.405,0.815,0.294,1.053,116.991
'[17:07:32.124]',0.525,0.410,0.815,0.293,1.047,114.803
'[17:07:32.132]',0.525,0.415,0.820,0.291,1.042,112.615
'[17:07:32.140]',0.525,0.415,0.820,0.290,1.040,110.544
'[17:07:32.148]',0.525,0.415,0.820,0.287,1.040,108.551
'[17:07:32.156]',0.525,0.415,0.820,0.285,1.039,106.636
'[17:07:32.164]',0.525,0.415,0.815,0.282,1.038,104.761
'[17:07:32.172]',0.515,0.415,0.811,0.279,1.037,102.807
'[17:07:32.180]',0.510,0.415,0.811,0.275,1.035,100.736
'[17:07:32.188]',0.510,0.420,0.811,0.272,1.032,98.509
'[17:07:32.196]',0.510,0.420,0.811,0.268,1.027,96.125
'[17:07:32.204]',0.510,0.420,0.805,0.265,1.023,93.546
'[17:07:32.212]',0.510,0.415,0.811,0.261,1.022,91.006
'[17:07:32.220]',0.505,0.415,0.811,0.258,1.031,88.505
'[17:07:32.228]',0.505,0.420,0.805,0.255,1.058,86.161
'[17:07:32.236]',0.505,0.420,0.805,0.252,1.109,84.168
'[17:07:32.244]',0.505,0.420,0.800,0.249,1.176,82.370
'[17:07:32.252]',0.505,0.425,0.800,0.246,1.266,80.807
'[17:07:32.260]',0.505,0.425,0.800,0.243,1.396,79.557
'[17:07:32.268]',0.505,0.425,0.800,0.241,1.559,78.502
'[17:07:32.276]',0.500,0.425,0.795,0.239,1.747,77.760
'[17:07:32.284]',0.500,0.425,0.795,0.237,1.946,77.173
'[17:07:32.292]',0.500,0.425,0.795,0.235,2.146,76.822
'[17:07:32.300]',0.505,0.425,0.800,0.234,2.334,76.548
'[17:07:32.308]',0.510,0.420,0.800,0.233,2.503,76.509
'[17:07:32.316]',0.510,0.420,0.800,0.232,2.647,76.509
'[17:07:32.324]',0.515,0.415,0.800,0.231,2.762,76.548
'[17:07:32.332]',0.515,0.415,0.800,0.231,2.850,76.626
'[17:07:32.340]',0.520,0.410,0.800,0.230,2.905,76.665
'[17:07:32.348]',0.540,0.400,0.811,0.230,2.935,76.744
'[17:07:32.356]',0.565,0.380,0.830,0.230,2.953,76.822
'[17:07:32.364]',0.590,0.365,0.840,0.230,2.958,76.744
'[17:07:32.372]',0.605,0.355,0.855,0.230,2.951,76.548
'[17:07:32.380]',0.615,0.350,0.865,0.230,2.933,76.314
'[17:07:32.388]',0.630,0.340,0.855,0.231,2.904,76.001
'[17:07:32.396]',0.640,0.335,0.820,0.232,2.869,75.689
'[17:07:32.404]',0.645,0.340,0.785,0.233,2.828,75.376
'[17:07:32.412]',0.630,0.345,0.775,0.234,2.782,74.985
'[17:07:32.420]',0.605,0.355,0.775,0.234,2.732,74.634
'[17:07:32.428]',0.565,0.380,0.780,0.235,2.677,74.165
'[17:07:32.436]',0.520,0.405,0.790,0.236,2.623,73.696
'[17:07:32.444]',0.495,0.420,0.790,0.236,2.566,73.110
'[17:07:32.452]',0.480,0.430,0.795,0.236,2.501,72.563
'[17:07:32.460]',0.475,0.430,0.800,0.237,2.430,72.055
'[17:07:32.468]',0.475,0.430,0.805,0.237,2.353,71.508
'[17:07:32.476]',0.480,0.430,0.815,0.237,2.272,71.000
'[17:07:32.484]',0.505,0.420,0.840,0.236,2.188,70.413
'[17:07:32.492]',0.575,0.385,0.851,0.236,2.103,69.945
'[17:07:32.500]',0.730,0.275,0.620,0.235,2.019,69.437
'[17:07:32.508]',0.940,0.105,0.210,0.235,1.936,68.929
'[17:07:32.516]',1.021,0.010,-0.146,0.235,1.860,68.538
'[17:07:32.524]',0.845,0.090,-0.230,0.234,1.790,68.108
'[17:07:32.532]',0.570,0.270,-0.090,0.234,1.727,67.756
'[17:07:32.540]',0.420,0.410,0.145,0.233,1.678,67.366
'[17:07:32.548]',0.400,0.455,0.450,0.232,1.638,66.936
'[17:07:32.556]',0.445,0.460,0.755,0.231,1.601,66.545
'[17:07:32.564]',0.465,0.445,0.936,0.230,1.569,66.115
'[17:07:32.572]',0.470,0.440,1.005,0.230,1.543,65.724
'[17:07:32.580]',0.470,0.440,1.035,0.229,1.522,65.373
'[17:07:32.588]',0.475,0.440,1.050,0.229,1.505,65.060
'[17:07:32.596]',0.485,0.435,1.065,0.229,1.494,64.787
'[17:07:32.604]',0.495,0.430,1.070,0.230,1.485,64.474
'[17:07:32.612]',0.505,0.425,1.075,0.231,1.477,64.240
'[17:07:32.620]',0.505,0.420,1.081,0.232,1.469,64.005
'[17:07:32.628]',0.510,0.415,1.085,0.233,1.460,63.693
'[17:07:32.636]',0.510,0.410,1.095,0.234,1.454,63.419
'[17:07:32.644]',0.515,0.405,1.105,0.236,1.448,63.106
'[17:07:32.652]',0.525,0.400,1.121,0.237,1.439,62.872
'[17:07:32.660]',0.535,0.395,1.135,0.239,1.428,62.598
'[17:07:32.668]',0.540,0.385,1.161,0.242,1.415,62.364
'[17:07:32.676]',0.545,0.385,1.190,0.245,1.401,62.130
'[17:07:32.684]',0.555,0.380,1.215,0.248,1.385,61.856
'[17:07:32.692]',0.565,0.375,1.250,0.252,1.369,61.622
'[17:07:32.700]',0.580,0.365,1.275,0.256,1.351,61.309
'[17:07:32.708]',0.595,0.360,1.291,0.260,1.332,61.035
'[17:07:32.716]',0.600,0.355,1.295,0.265,1.313,60.918
'[17:07:32.724]',0.610,0.350,1.281,0.271,1.293,61.192
'[17:07:32.732]',0.615,0.350,1.255,0.277,1.274,62.286
'[17:07:32.740]',0.615,0.350,1.210,0.283,1.259,65.177
'[17:07:32.748]',0.610,0.350,1.155,0.290,1.246,70.101
'[17:07:32.756]',0.605,0.355,1.090,0.296,1.231,76.626
'[17:07:32.764]',0.600,0.355,1.025,0.302,1.214,83.816
'[17:07:32.772]',0.590,0.360,0.955,0.308,1.197,91.358
'[17:07:32.780]',0.580,0.365,0.900,0.314,1.182,99.134
'[17:07:32.788]',0.570,0.370,0.860,0.321,1.167,106.792
'[17:07:32.796]',0.555,0.380,0.830,0.327,1.153,113.631
'[17:07:32.804]',0.545,0.385,0.815,0.333,1.140,119.062
'[17:07:32.812]',0.535,0.395,0.800,0.339,1.127,123.009
'[17:07:32.820]',0.535,0.400,0.795,0.344,1.114,125.431
'[17:07:32.828]',0.530,0.400,0.795,0.349,1.103,126.604
'[17:07:32.836]',0.535,0.400,0.795,0.353,1.095,126.564
'[17:07:32.844]',0.535,0.400,0.795,0.356,1.090,125.666
'[17:07:32.852]',0.530,0.400,0.800,0.359,1.083,124.259
'[17:07:32.860]',0.530,0.400,0.800,0.362,1.076,122.383
'[17:07:32.868]',0.525,0.405,0.805,0.364,1.069,120.312
'[17:07:32.876]',0.525,0.405,0.811,0.366,1.064,118.163
'[17:07:32.884]',0.525,0.405,0.811,0.367,1.059,116.131
'[17:07:32.892]',0.525,0.405,0.815,0.369,1.054,114.178
'[17:07:32.900]',0.520,0.410,0.815,0.370,1.051,112.263
'[17:07:32.908]',0.520,0.410,0.815,0.371,1.048,110.387
'[17:07:32.916]',0.520,0.415,0.811,0.371,1.047,108.512
'[17:07:32.924]',0.515,0.415,0.811,0.371,1.046,106.558
'[17:07:32.932]',0.515,0.415,0.811,0.371,1.046,104.604
'[17:07:32.940]',0.510,0.415,0.800,0.370,1.048,102.572
'[17:07:32.948]',0.510,0.415,0.800,0.370,1.050,100.228
'[17:07:32.956]',0.515,0.415,0.795,0.369,1.049,97.727
'[17:07:32.964]',0.515,0.415,0.795,0.369,1.047,94.914
'[17:07:32.972]',0.515,0.415,0.795,0.368,1.048,91.983
'[17:07:32.980]',0.510,0.420,0.790,0.368,1.059,89.170
'[17:07:32.988]',0.510,0.420,0.795,0.368,1.086,86.747
'[17:07:32.996]',0.510,0.420,0.795,0.368,1.141,84.676
'[17:07:33.004]',0.510,0.420,0.790,0.367,1.228,82.918
'[17:07:33.012]',0.515,0.420,0.790,0.367,1.349,81.511
'[17:07:33.020]',0.520,0.420,0.790,0.368,1.503,80.182
'[17:07:33.028]',0.515,0.420,0.790,0.368,1.683,79.049
'[17:07:33.036]',0.515,0.420,0.790,0.369,1.852,78.228
'[17:07:33.044]',0.515,0.420,0.790,0.371,2.015,77.681
'[17:07:33.052]',0.525,0.415,0.790,0.373,2.196,77.447
'[17:07:33.060]',0.525,0.415,0.790,0.375,2.373,77.369
'[17:07:33.068]',0.530,0.415,0.790,0.377,2.536,77.486
'[17:07:33.076]',0.530,0.410,0.790,0.379,2.675,77.681
'[17:07:33.084]',0.535,0.410,0.795,0.380,2.788,77.877
'[17:07:33.092]',0.535,0.405,0.790,0.382,2.873,77.994
'[17:07:33.100]',0.535,0.405,0.795,0.383,2.933,77.994
'[17:07:33.108]',0.555,0.395,0.811,0.385,2.971,77.916
'[17:07:33.116]',0.585,0.380,0.825,0.387,2.988,77.916
'[17:07:33.124]',0.605,0.365,0.835,0.389,2.990,77.877
'[17:07:33.132]',0.615,0.355,0.845,0.392,2.978,77.799
'[17:07:33.140]',0.635,0.350,0.845,0.395,2.956,77.681
'[17:07:33.148]',0.650,0.345,0.825,0.397,2.927,77.447
'[17:07:33.156]',0.660,0.340,0.790,0.399,2.893,77.056
'[17:07:33.164]',0.655,0.340,0.771,0.402,2.855,76.626
'[17:07:33.172]',0.640,0.350,0.766,0.404,2.811,76.118
'[17:07:33.180]',0.605,0.360,0.771,0.407,2.763,75.571
'[17:07:33.188]',0.560,0.390,0.775,0.409,2.711,74.868
'[17:07:33.196]',0.525,0.415,0.780,0.411,2.653,74.126
'[17:07:33.204]',0.505,0.425,0.780,0.413,2.589,73.422
'[17:07:33.212]',0.495,0.430,0.780,0.415,2.520,72.680
'[17:07:33.220]',0.490,0.430,0.780,0.418,2.445,71.976
'[17:07:33.228]',0.490,0.430,0.785,0.420,2.364,71.351
'[17:07:33.236]',0.495,0.435,0.805,0.422,2.288,70.921
'[17:07:33.244]',0.530,0.420,0.830,0.424,2.215,70.570
'[17:07:33.252]',0.635,0.360,0.750,0.426,2.134,70.179
'[17:07:33.260]',0.820,0.220,0.435,0.428,2.051,69.788
'[17:07:33.268]',1.010,0.055,-0.005,0.429,1.968,69.319
'[17:07:33.276]',1.035,0.015,-0.250,0.430,1.890,68.811
'[17:07:33.284]',0.740,0.165,-0.260,0.430,1.818,68.225
'[17:07:33.292]',0.495,0.345,-0.005,0.430,1.754,67.756
'[17:07:33.300]',0.405,0.445,0.260,0.430,1.698,67.444
'[17:07:33.308]',0.425,0.465,0.580,0.430,1.652,67.170
'[17:07:33.316]',0.460,0.450,0.835,0.430,1.615,66.936
'[17:07:33.324]',0.470,0.450,0.960,0.430,1.586,66.623
'[17:07:33.332]',0.465,0.450,1.010,0.429,1.564,66.311
'[17:07:33.340]',0.470,0.450,1.030,0.429,1.549,65.920
'[17:07:33.348]',0.475,0.445,1.045,0.427,1.540,65.607
'[17:07:33.356]',0.485,0.440,1.055,0.426,1.531,65.295
'[17:07:33.364]',0.490,0.440,1.055,0.424,1.524,64.943
'[17:07:33.372]',0.490,0.430,1.065,0.423,1.517,64.630
'[17:07:33.380]',0.500,0.425,1.070,0.421,1.510,64.240
'[17:07:33.388]',0.505,0.425,1.081,0.419,1.503,63.849
'[17:07:33.396]',0.510,0.420,1.090,0.418,1.496,63.536
'[17:07:33.404]',0.520,0.415,1.105,0.416,1.487,63.185
'[17:07:33.412]',0.530,0.410,1.121,0.415,1.476,62.872
'[17:07:33.420]',0.535,0.405,1.146,0.414,1.463,62.598
'[17:07:33.428]',0.545,0.400,1.170,0.414,1.448,62.442
'[17:07:33.436]',0.550,0.395,1.201,0.414,1.434,62.247
'[17:07:33.444]',0.565,0.385,1.235,0.415,1.421,61.934
'[17:07:33.452]',0.575,0.380,1.266,0.416,1.405,61.622
'[17:07:33.460]',0.590,0.370,1.291,0.417,1.386,61.231
'[17:07:33.468]',0.600,0.360,1.300,0.418,1.366,60.879
'[17:07:33.476]',0.610,0.355,1.300,0.419,1.344,60.684
'[17:07:33.484]',0.620,0.355,1.275,0.419,1.322,61.114
'[17:07:33.492]',0.620,0.350,1.241,0.421,1.299,62.794
'[17:07:33.500]',0.625,0.350,1.190,0.422,1.278,66.545
'[17:07:33.508]',0.620,0.350,1.125,0.424,1.258,72.367
'[17:07:33.516]',0.615,0.355,1.061,0.426,1.239,79.440
'[17:07:33.524]',0.600,0.360,0.990,0.429,1.220,87.059
'[17:07:33.532]',0.595,0.365,0.930,0.431,1.202,94.875
'[17:07:33.540]',0.580,0.375,0.880,0.433,1.190,102.885
'[17:07:33.548]',0.570,0.385,0.845,0.435,1.179,110.309
'[17:07:33.556]',0.555,0.395,0.815,0.437,1.166,116.678
'[17:07:33.564]',0.545,0.400,0.800,0.439,1.153,121.485
'[17:07:33.572]',0.535,0.405,0.790,0.441,1.140,124.806
'[17:07:33.580]',0.530,0.405,0.790,0.443,1.127,126.604
'[17:07:33.588]',0.525,0.405,0.790,0.443,1.114,127.112
'[17:07:33.596]',0.525,0.410,0.790,0.444,1.103,126.604
'[17:07:33.604]',0.525,0.415,0.790,0.443,1.092,125.353
'[17:07:33.612]',0.525,0.415,0.795,0.442,1.082,123.673
'[17:07:33.620]',0.525,0.415,0.800,0.440,1.072,121.680
'[17:07:33.628]',0.525,0.415,0.800,0.439,1.064,119.570
'[17:07:33.636]',0.525,0.415,0.805,0.437,1.059,117.421
'[17:07:33.644]',0.525,0.415,0.811,0.435,1.055,115.389
'[17:07:33.652]',0.525,0.410,0.815,0.431,1.050,113.513
'[17:07:33.660]',0.530,0.410,0.815,0.428,1.044,111.755
'[17:07:33.668]',0.530,0.410,0.811,0.422,1.039,109.997
'[17:07:33.676]',0.530,0.410,0.811,0.417,1.035,108.316
'[17:07:33.684]',0.525,0.415,0.811,0.411,1.032,106.558
'[17:07:33.692]',0.520,0.415,0.805,0.406,1.029,104.604
'[17:07:33.700]',0.520,0.420,0.800,0.399,1.025,102.494
'[17:07:33.708]',0.520,0.420,0.800,0.393,1.020,100.111
'[17:07:33.716]',0.520,0.420,0.795,0.388,1.014,97.571
'[17:07:33.724]',0.515,0.420,0.795,0.382,1.011,94.796
'[17:07:33.732]',0.510,0.420,0.795,0.377,1.015,92.061
'[17:07:33.740]',0.510,0.420,0.795,0.373,1.029,89.443
'[17:07:33.748]',0.510,0.420,0.795,0.368,1.061,86.942
'[17:07:33.756]',0.510,0.420,0.790,0.363,1.120,84.754
'[17:07:33.764]',0.510,0.420,0.790,0.358,1.213,82.761
'[17:07:33.772]',0.510,0.420,0.790,0.353,1.342,81.003
'[17:07:33.780]',0.510,0.420,0.790,0.349,1.503,79.557
'[17:07:33.788]',0.515,0.415,0.795,0.346,1.690,78.502
'[17:07:33.796]',0.515,0.415,0.790,0.343,1.891,77.681
'[17:07:33.804]',0.515,0.415,0.790,0.340,2.094,77.056
'[17:07:33.812]',0.515,0.415,0.790,0.337,2.287,76.744
'[17:07:33.820]',0.520,0.415,0.790,0.335,2.462,76.626
'[17:07:33.828]',0.525,0.410,0.790,0.333,2.613,76.548
'[17:07:33.836]',0.525,0.410,0.790,0.332,2.721,76.626
'[17:07:33.844]',0.530,0.410,0.795,0.331,2.798,76.744
'[17:07:33.852]',0.530,0.410,0.795,0.330,2.863,76.939
'[17:07:33.860]',0.530,0.405,0.795,0.330,2.910,77.056
'[17:07:33.868]',0.545,0.395,0.805,0.330,2.938,77.134
'[17:07:33.876]',0.565,0.380,0.820,0.329,2.950,77.134
'[17:07:33.884]',0.590,0.365,0.840,0.329,2.947,77.134
'[17:07:33.892]',0.605,0.360,0.851,0.329,2.933,76.978
'[17:07:33.900]',0.620,0.350,0.860,0.329,2.908,76.861
'[17:07:33.908]',0.640,0.340,0.840,0.329,2.877,76.665
'[17:07:33.916]',0.655,0.335,0.805,0.329,2.841,76.431
'[17:07:33.924]',0.660,0.335,0.775,0.328,2.800,76.118
'[17:07:33.932]',0.640,0.340,0.766,0.328,2.755,75.689
'[17:07:33.940]',0.615,0.355,0.766,0.327,2.709,75.259
'[17:07:33.948]',0.570,0.375,0.771,0.327,2.660,74.751
'[17:07:33.956]',0.530,0.400,0.775,0.325,2.605,74.243
'[17:07:33.964]',0.510,0.415,0.775,0.324,2.543,73.696
'[17:07:33.972]',0.505,0.425,0.780,0.323,2.475,73.110
'[17:07:33.980]',0.505,0.425,0.780,0.323,2.401,72.602
'[17:07:33.988]',0.505,0.425,0.785,0.322,2.321,72.055
'[17:07:33.996]',0.505,0.425,0.800,0.321,2.237,71.547
'[17:07:34.004]',0.530,0.415,0.830,0.320,2.150,71.039
'[17:07:34.012]',0.610,0.365,0.835,0.319,2.061,70.492
'[17:07:34.020]',0.786,0.245,0.555,0.317,1.973,69.984
'[17:07:34.028]',0.990,0.075,0.125,0.316,1.888,69.437
'[17:07:34.036]',1.045,0.000,-0.206,0.314,1.816,68.929
'[17:07:34.044]',0.831,0.110,-0.250,0.313,1.755,68.421
'[17:07:34.052]',0.555,0.305,-0.055,0.312,1.693,67.991
'[17:07:34.060]',0.420,0.435,0.195,0.312,1.636,67.561
'[17:07:34.068]',0.410,0.465,0.510,0.311,1.587,67.053
'[17:07:34.076]',0.460,0.460,0.790,0.311,1.545,66.623
'[17:07:34.084]',0.470,0.450,0.940,0.311,1.512,66.193
'[17:07:34.092]',0.470,0.450,1.000,0.312,1.487,65.724
'[17:07:34.100]',0.470,0.450,1.025,0.312,1.468,65.295
'[17:07:34.108]',0.470,0.450,1.041,0.312,1.456,64.982
'[17:07:34.116]',0.475,0.450,1.050,0.312,1.446,64.669
'[17:07:34.124]',0.480,0.445,1.055,0.313,1.439,64.357
'[17:07:34.132]',0.485,0.440,1.065,0.313,1.436,64.122
'[17:07:34.140]',0.490,0.435,1.070,0.314,1.433,63.810
'[17:07:34.148]',0.490,0.430,1.075,0.315,1.429,63.536
'[17:07:34.156]',0.500,0.420,1.085,0.316,1.423,63.302
'[17:07:34.164]',0.510,0.415,1.101,0.317,1.416,63.067
'[17:07:34.172]',0.515,0.415,1.110,0.319,1.409,62.794
'[17:07:34.180]',0.525,0.405,1.135,0.320,1.399,62.559
'[17:07:34.188]',0.535,0.400,1.161,0.322,1.387,62.364
'[17:07:34.196]',0.545,0.395,1.186,0.323,1.374,62.169
'[17:07:34.204]',0.555,0.385,1.215,0.325,1.360,61.934
'[17:07:34.212]',0.565,0.375,1.250,0.327,1.344,61.661
'[17:07:34.220]',0.575,0.370,1.275,0.329,1.327,61.348
'[17:07:34.228]',0.590,0.365,1.291,0.331,1.310,61.192
'[17:07:34.236]',0.600,0.360,1.295,0.333,1.295,61.035
'[17:07:34.244]',0.610,0.355,1.275,0.334,1.282,61.426
'[17:07:34.252]',0.615,0.350,1.246,0.336,1.265,62.872
'[17:07:34.260]',0.615,0.350,1.201,0.338,1.246,66.037
'[17:07:34.268]',0.615,0.350,1.141,0.340,1.227,71.234
'[17:07:34.276]',0.610,0.350,1.075,0.342,1.207,77.799
'[17:07:34.284]',0.600,0.355,1.005,0.344,1.188,84.988
'[17:07:34.292]',0.585,0.365,0.940,0.346,1.169,92.491
'[17:07:34.300]',0.570,0.375,0.891,0.348,1.152,100.228
'[17:07:34.308]',0.555,0.385,0.851,0.349,1.134,107.808
'[17:07:34.316]',0.545,0.395,0.820,0.350,1.117,114.568
'[17:07:34.324]',0.535,0.400,0.805,0.351,1.102,119.922
'[17:07:34.332]',0.530,0.405,0.800,0.352,1.091,123.790
'[17:07:34.340]',0.525,0.405,0.795,0.352,1.082,126.135
'[17:07:34.348]',0.520,0.405,0.795,0.352,1.071,127.112
'[17:07:34.356]',0.520,0.405,0.795,0.352,1.061,126.916
'[17:07:34.364]',0.525,0.405,0.800,0.352,1.050,125.861
'[17:07:34.372]',0.525,0.405,0.800,0.351,1.040,124.259
'[17:07:34.380]',0.525,0.405,0.805,0.350,1.031,122.188
'[17:07:34.388]',0.525,0.405,0.811,0.348,1.024,120.000
'[17:07:34.396]',0.525,0.405,0.811,0.345,1.019,117.694
'[17:07:34.404]',0.525,0.405,0.815,0.342,1.014,115.506
'[17:07:34.412]',0.525,0.405,0.815,0.339,1.011,113.357
'[17:07:34.420]',0.525,0.405,0.815,0.335,1.009,111.364
'[17:07:34.428]',0.525,0.405,0.815,0.332,1.009,109.450
'[17:07:34.436]',0.525,0.405,0.815,0.328,1.013,107.574
'[17:07:34.444]',0.525,0.405,0.815,0.325,1.019,105.542
'[17:07:34.452]',0.525,0.405,0.815,0.321,1.022,103.510
'[17:07:34.460]',0.525,0.405,0.811,0.317,1.024,101.166
'[17:07:34.468]',0.520,0.405,0.811,0.312,1.025,98.743
'[17:07:34.476]',0.515,0.405,0.811,0.307,1.025,96.047
'[17:07:34.484]',0.515,0.405,0.805,0.303,1.025,93.312
'[17:07:34.492]',0.515,0.405,0.805,0.298,1.030,90.615
'[17:07:34.500]',0.515,0.410,0.805,0.294,1.046,88.036
'[17:07:34.508]',0.515,0.415,0.800,0.290,1.080,85.731
'[17:07:34.516]',0.510,0.415,0.805,0.287,1.140,83.738
'[17:07:34.524]',0.510,0.415,0.800,0.284,1.233,81.980
'[17:07:34.532]',0.510,0.415,0.800,0.282,1.337,80.495
'[17:07:34.540]',0.510,0.415,0.800,0.280,1.460,79.323
'[17:07:34.548]',0.510,0.415,0.800,0.278,1.623,78.502
