'[17:07:29.564]',0.480,0.425,1.065,0.199,1.481,63.380
'[17:07:37.060]',0.760,0.250,0.530,0.245,1.935,69.319
'[17:07:37.068]',0.960,0.080,0.100,0.245,1.855,68.811
'[17:07:37.076]',1.000,0.025,-0.200,0.245,1.781,68.303
'[17:07:37.084]',0.750,0.150,-0.240,0.245,1.715,67.874
'[17:07:37.092]',0.485,0.335,-0.030,0.245,1.657,67.444
'[17:07:37.100]',0.375,0.455,0.229,0.245,1.607,67.053
'[17:07:37.108]',0.390,0.480,0.550,0.245,1.565,66.662
'[17:07:37.116]',0.425,0.470,0.825,0.244,1.531,66.311
'[17:07:37.124]',0.435,0.465,0.960,0.243,1.504,65.998
'[17:07:37.132]',0.440,0.465,1.021,0.243,1.487,65.607
'[17:07:37.140]',0.440,0.460,1.045,0.242,1.475,65.295
'[17:07:37.148]',0.445,0.455,1.061,0.241,1.464,64.982
'[17:07:37.156]',0.460,0.450,1.075,0.241,1.456,64.748
'[17:07:37.164]',0.470,0.445,1.081,0.240,1.448,64.435
'[17:07:37.172]',0.480,0.435,1.081,0.240,1.441,64.122
'[17:07:37.180]',0.485,0.430,1.085,0.240,1.433,63.849
'[17:07:37.188]',0.495,0.425,1.095,0.240,1.424,63.614
'[17:07:37.196]',0.500,0.425,1.105,0.240,1.413,63.380
'[17:07:37.204]',0.505,0.420,1.115,0.240,1.401,63.106
'[17:07:37.212]',0.515,0.415,1.130,0.240,1.387,62.872
'[17:07:37.220]',0.525,0.405,1.150,0.241,1.371,62.598
'[17:07:37.228]',0.535,0.400,1.175,0.242,1.358,62.286
'[17:07:37.236]',0.550,0.395,1.206,0.244,1.345,62.051
'[17:07:37.244]',0.560,0.385,1.235,0.246,1.328,61.817
'[17:07:37.252]',0.570,0.380,1.266,0.248,1.310,61.426
'[17:07:37.260]',0.580,0.375,1.286,0.251,1.290,61.114
'[17:07:37.268]',0.595,0.365,1.300,0.254,1.269,60.801
'[17:07:37.276]',0.610,0.355,1.305,0.257,1.247,60.606
'[17:07:37.284]',0.615,0.350,1.286,0.260,1.226,60.996
'[17:07:37.292]',0.620,0.350,1.255,0.264,1.205,62.481
'[17:07:37.300]',0.615,0.350,1.210,0.267,1.185,65.881
'[17:07:37.308]',0.615,0.355,1.150,0.270,1.165,71.312
'[17:07:37.316]',0.610,0.355,1.085,0.273,1.146,78.072
'[17:07:37.324]',0.600,0.355,1.016,0.276,1.127,85.379
'[17:07:37.332]',0.580,0.365,0.950,0.279,1.113,92.999
'[17:07:37.340]',0.570,0.375,0.900,0.282,1.104,100.814
'[17:07:37.348]',0.555,0.385,0.860,0.284,1.091,108.355
'[17:07:37.356]',0.545,0.395,0.830,0.287,1.077,114.998
'[17:07:37.364]',0.530,0.400,0.815,0.288,1.065,120.195
'[17:07:37.372]',0.525,0.405,0.805,0.290,1.053,123.946
'[17:07:37.380]',0.515,0.410,0.800,0.290,1.041,126.135
'[17:07:37.388]',0.510,0.415,0.800,0.291,1.030,126.916
'[17:07:37.396]',0.510,0.415,0.805,0.290,1.021,126.604
'[17:07:37.404]',0.515,0.415,0.811,0.290,1.012,125.509
'[17:07:37.412]',0.525,0.410,0.815,0.290,1.005,123.790
'[17:07:37.420]',0.525,0.405,0.815,0.289,0.998,121.797
'[17:07:37.428]',0.510,0.410,0.815,0.286,0.996,119.570
'[17:07:37.436]',0.500,0.415,0.815,0.283,0.996,117.226
'[17:07:37.444]',0.500,0.420,0.820,0.278,0.994,114.998
'[17:07:37.452]',0.505,0.415,0.825,0.274,0.992,112.888
'[17:07:37.460]',0.510,0.415,0.830,0.269,0.989,110.817
'[17:07:37.468]',0.515,0.415,0.830,0.265,0.987,108.824
'[17:07:37.476]',0.510,0.415,0.825,0.260,0.986,106.871
'[17:07:37.484]',0.505,0.415,0.820,0.256,0.985,104.995
'[17:07:37.492]',0.500,0.420,0.815,0.251,0.984,103.002
'[17:07:37.500]',0.500,0.420,0.815,0.246,0.983,100.814
'[17:07:37.508]',0.500,0.420,0.811,0.240,0.981,98.352
'[17:07:37.516]',0.500,0.420,0.811,0.235,0.978,95.695
'[17:07:37.524]',0.500,0.425,0.811,0.231,0.977,92.999
'[17:07:37.532]',0.500,0.425,0.805,0.226,0.979,90.303
'[17:07:37.540]',0.505,0.425,0.800,0.223,0.991,87.724
'[17:07:37.548]',0.505,0.425,0.800,0.219,1.018,85.418
'[17:07:37.556]',0.505,0.425,0.800,0.216,1.067,83.386
'[17:07:37.564]',0.505,0.425,0.795,0.214,1.149,81.550
'[17:07:37.572]',0.505,0.425,0.795,0.212,1.266,80.065
'[17:07:37.580]',0.505,0.420,0.795,0.210,1.418,78.815
'[17:07:37.588]',0.510,0.420,0.800,0.208,1.601,77.799
'[17:07:37.596]',0.510,0.420,0.800,0.207,1.804,77.134
'[17:07:37.604]',0.510,0.420,0.800,0.206,2.013,76.626
'[17:07:37.612]',0.510,0.420,0.800,0.206,2.217,76.353
'[17:07:37.620]',0.515,0.415,0.800,0.206,2.405,76.236
'[17:07:37.628]',0.510,0.415,0.800,0.206,2.550,76.236
'[17:07:37.636]',0.510,0.415,0.800,0.207,2.664,76.314
'[17:07:37.644]',0.505,0.420,0.800,0.208,2.767,76.509
'[17:07:37.652]',0.505,0.420,0.805,0.208,2.851,76.626
'[17:07:37.660]',0.505,0.420,0.805,0.209,2.913,76.744
'[17:07:37.668]',0.520,0.415,0.815,0.210,2.953,76.861
'[17:07:37.676]',0.540,0.395,0.830,0.211,2.973,76.861
'[17:07:37.684]',0.565,0.380,0.845,0.212,2.976,76.861
'[17:07:37.692]',0.580,0.375,0.860,0.213,2.964,76.744
'[17:07:37.700]',0.600,0.360,0.865,0.215,2.941,76.509
'[17:07:37.708]',0.620,0.345,0.860,0.216,2.909,76.236
'[17:07:37.716]',0.635,0.340,0.830,0.217,2.871,75.884
'[17:07:37.724]',0.640,0.340,0.795,0.219,2.829,75.493
'[17:07:37.732]',0.625,0.345,0.780,0.220,2.785,75.063
'[17:07:37.740]',0.605,0.355,0.780,0.221,2.735,74.555
'[17:07:37.748]',0.565,0.375,0.785,0.222,2.680,74.047
'[17:07:37.756]',0.525,0.405,0.790,0.223,2.622,73.500
'[17:07:37.764]',0.500,0.425,0.795,0.224,2.556,72.914
'[17:07:37.772]',0.485,0.430,0.795,0.224,2.485,72.289
'[17:07:37.780]',0.470,0.435,0.795,0.225,2.409,71.820
'[17:07:37.788]',0.465,0.440,0.800,0.226,2.326,71.234
'[17:07:37.796]',0.465,0.440,0.811,0.226,2.239,70.687
'[17:07:37.804]',0.480,0.440,0.835,0.227,2.151,70.101
'[17:07:37.812]',0.545,0.400,0.845,0.227,2.061,69.632
'[17:07:37.820]',0.700,0.295,0.630,0.227,1.972,69.124
'[17:07:37.828]',0.905,0.130,0.220,0.226,1.895,69.007
'[17:07:37.836]',0.990,0.030,-0.150,0.226,1.828,70.804
'[17:07:37.844]',0.825,0.100,-0.235,0.226,1.759,76.744
'[17:07:37.852]',0.550,0.285,-0.090,0.226,1.694,83.425
'[17:07:37.860]',0.395,0.425,0.145,0.225,1.635,79.166
'[17:07:37.868]',0.375,0.470,0.450,0.225,1.585,58.613
'[17:07:37.876]',0.420,0.475,0.755,0.225,1.543,37.786
'[17:07:37.884]',0.440,0.460,0.936,0.224,1.509,39.114
'[17:07:37.892]',0.445,0.460,1.010,0.223,1.483,59.472
'[17:07:37.900]',0.440,0.460,1.041,0.222,1.462,73.852
'[17:07:37.908]',0.440,0.460,1.061,0.221,1.448,71.351
'[17:07:37.916]',0.445,0.455,1.070,0.220,1.438,65.256
'[17:07:37.924]',0.450,0.450,1.081,0.219,1.432,67.287
'[17:07:37.932]',0.455,0.450,1.085,0.218,1.428,71.937
'[17:07:37.940]',0.460,0.445,1.090,0.217,1.424,70.374
'[17:07:37.948]',0.465,0.445,1.101,0.216,1.419,65.177
'[17:07:37.956]',0.470,0.440,1.105,0.216,1.413,63.693
'[17:07:37.964]',0.480,0.430,1.121,0.215,1.406,65.256
'[17:07:37.972]',0.490,0.425,1.130,0.216,1.397,64.318
'[17:07:37.980]',0.500,0.420,1.146,0.216,1.386,60.410
'[17:07:37.988]',0.505,0.415,1.170,0.217,1.373,58.066
'[17:07:37.996]',0.510,0.410,1.201,0.218,1.359,58.847
'[17:07:38.004]',0.520,0.405,1.235,0.220,1.342,60.371
'[17:07:38.012]',0.540,0.395,1.266,0.222,1.325,60.254
'[17:07:38.020]',0.560,0.380,1.295,0.224,1.307,59.004
'[17:07:38.028]',0.585,0.365,1.315,0.227,1.292,57.909
'[17:07:38.036]',0.600,0.355,1.321,0.229,1.279,57.792
'[17:07:38.044]',0.610,0.350,1.305,0.232,1.262,58.378
'[17:07:38.052]',0.615,0.350,1.275,0.235,1.243,59.668
'[17:07:38.060]',0.620,0.350,1.226,0.237,1.225,62.989
'[17:07:38.068]',0.620,0.350,1.170,0.241,1.205,68.811
'[17:07:38.076]',0.610,0.350,1.105,0.245,1.186,76.118
'[17:07:38.084]',0.595,0.360,1.035,0.249,1.167,83.308
'[17:07:38.092]',0.580,0.365,0.970,0.253,1.150,90.225
'[17:07:38.100]',0.565,0.375,0.915,0.257,1.133,97.493
'[17:07:38.108]',0.545,0.385,0.875,0.260,1.117,104.917
'[17:07:38.116]',0.525,0.400,0.840,0.263,1.102,111.950
'[17:07:38.124]',0.515,0.405,0.825,0.265,1.091,117.421
'[17:07:38.132]',0.505,0.415,0.815,0.268,1.082,120.234
'[17:07:38.140]',0.500,0.415,0.811,0.270,1.071,119.922
'[17:07:38.148]',0.500,0.415,0.805,0.272,1.061,117.694
'[17:07:38.156]',0.505,0.415,0.805,0.275,1.050,115.741
'[17:07:38.164]',0.505,0.420,0.811,0.275,1.039,114.607
'[17:07:38.172]',0.505,0.420,0.815,0.276,1.029,112.419
'[17:07:38.180]',0.500,0.415,0.820,0.276,1.021,108.942
'[17:07:38.188]',0.500,0.415,0.825,0.275,1.014,107.808
'[17:07:38.196]',0.505,0.410,0.825,0.274,1.008,111.364
'[17:07:38.204]',0.505,0.410,0.830,0.273,1.002,114.920
'[17:07:38.212]',0.510,0.410,0.830,0.272,0.996,111.872
'[17:07:38.220]',0.510,0.415,0.830,0.270,0.991,103.549
'[17:07:38.228]',0.510,0.410,0.830,0.267,0.990,98.977
'[17:07:38.236]',0.510,0.410,0.830,0.265,0.992,102.924
'[17:07:38.244]',0.510,0.410,0.825,0.261,0.992,110.426
'[17:07:38.252]',0.510,0.415,0.825,0.257,0.991,114.803
'[17:07:38.260]',0.505,0.415,0.820,0.253,0.989,114.881
'[17:07:38.268]',0.505,0.420,0.815,0.249,0.986,113.005
'[17:07:38.276]',0.505,0.420,0.811,0.245,0.982,110.505
'[17:07:38.284]',0.500,0.420,0.811,0.241,0.978,107.496
'[17:07:38.292]',0.500,0.415,0.811,0.237,0.976,103.549
'[17:07:38.300]',0.500,0.415,0.811,0.233,0.982,98.626
'[17:07:38.308]',0.500,0.415,0.811,0.229,1.005,94.132
'[17:07:38.316]',0.505,0.415,0.805,0.225,1.053,90.068
'[17:07:38.324]',0.505,0.420,0.805,0.221,1.116,85.067
'[17:07:38.332]',0.505,0.420,0.805,0.218,1.202,79.440
'[17:07:38.340]',0.500,0.420,0.805,0.215,1.330,75.923
'[17:07:38.348]',0.500,0.420,0.805,0.212,1.494,75.376
'[17:07:38.356]',0.500,0.420,0.805,0.209,1.683,76.118
'[17:07:38.364]',0.500,0.420,0.811,0.206,1.889,76.939
'[17:07:38.372]',0.505,0.415,0.811,0.204,2.096,77.681
'[17:07:38.380]',0.510,0.410,0.811,0.202,2.293,78.815
'[17:07:38.388]',0.515,0.405,0.811,0.200,2.471,80.299
'[17:07:38.396]',0.525,0.400,0.805,0.199,2.625,82.292
'[17:07:38.404]',0.525,0.400,0.805,0.198,2.750,83.855
'[17:07:38.412]',0.525,0.400,0.811,0.197,2.847,83.230
'[17:07:38.420]',0.515,0.400,0.811,0.196,2.915,80.417
'[17:07:38.428]',0.515,0.400,0.815,0.196,2.952,77.760
'[17:07:38.436]',0.535,0.390,0.830,0.195,2.967,76.939
'[17:07:38.444]',0.560,0.375,0.845,0.195,2.972,77.447
'[17:07:38.452]',0.580,0.360,0.860,0.195,2.965,77.799
'[17:07:38.460]',0.595,0.355,0.870,0.195,2.946,76.861
'[17:07:38.468]',0.620,0.340,0.875,0.196,2.919,74.360
'[17:07:38.476]',0.635,0.335,0.835,0.196,2.885,71.508
'[17:07:38.484]',0.645,0.335,0.795,0.196,2.844,69.358
'[17:07:38.492]',0.645,0.335,0.775,0.196,2.797,68.303
'[17:07:38.500]',0.625,0.340,0.775,0.195,2.745,68.108
'[17:07:38.508]',0.585,0.360,0.780,0.195,2.688,69.749
'[17:07:38.516]',0.540,0.390,0.790,0.194,2.627,73.383
'[17:07:38.524]',0.505,0.415,0.795,0.194,2.566,77.486
'[17:07:38.532]',0.490,0.425,0.795,0.194,2.504,79.440
'[17:07:38.540]',0.480,0.425,0.795,0.194,2.433,78.932
'[17:07:38.548]',0.480,0.430,0.795,0.194,2.354,77.603
'[17:07:38.556]',0.480,0.425,0.795,0.194,2.270,76.548
'[17:07:38.564]',0.490,0.425,0.820,0.194,2.183,74.868
'[17:07:38.572]',0.535,0.410,0.840,0.193,2.094,71.664
'[17:07:38.580]',0.660,0.325,0.726,0.193,2.006,67.248
'[17:07:38.588]',0.860,0.170,0.370,0.192,1.921,63.067
'[17:07:38.596]',1.015,0.025,-0.045,0.191,1.841,59.941
'[17:07:38.604]',0.936,0.005,-0.230,0.190,1.766,57.675
'[17:07:38.612]',0.670,0.200,-0.141,0.190,1.701,56.346
'[17:07:38.620]',0.465,0.365,0.060,0.190,1.643,56.815
'[17:07:38.628]',0.415,0.445,0.345,0.189,1.599,58.417
'[17:07:38.636]',0.445,0.450,0.660,0.189,1.565,58.847
'[17:07:38.644]',0.470,0.440,0.885,0.189,1.534,55.917
'[17:07:38.652]',0.475,0.440,0.980,0.190,1.508,50.993
'[17:07:38.660]',0.470,0.440,1.025,0.190,1.488,48.727
'[17:07:38.668]',0.475,0.440,1.045,0.190,1.472,51.618
'[17:07:38.676]',0.475,0.440,1.061,0.191,1.460,56.425
'[17:07:38.684]',0.480,0.435,1.065,0.191,1.452,59.316
'[17:07:38.692]',0.485,0.435,1.075,0.192,1.444,60.996
'[17:07:38.700]',0.480,0.430,1.081,0.193,1.436,64.161
'[17:07:38.708]',0.480,0.430,1.085,0.194,1.428,67.483
'[17:07:38.716]',0.485,0.425,1.095,0.195,1.420,67.170
'[17:07:38.724]',0.495,0.420,1.105,0.196,1.413,62.677
'[17:07:38.732]',0.500,0.415,1.115,0.198,1.407,57.792
'[17:07:38.740]',0.505,0.415,1.135,0.201,1.403,57.870
'[17:07:38.748]',0.510,0.410,1.155,0.203,1.400,63.693
'[17:07:38.756]',0.515,0.405,1.180,0.206,1.391,70.062
'[17:07:38.764]',0.525,0.400,1.210,0.210,1.378,71.820
'[17:07:38.772]',0.530,0.395,1.246,0.214,1.364,69.124
'[17:07:38.780]',0.535,0.385,1.271,0.219,1.347,65.373
'[17:07:38.788]',0.545,0.380,1.295,0.225,1.329,62.598
'[17:07:38.796]',0.550,0.380,1.305,0.231,1.311,60.059
'[17:07:38.804]',0.560,0.375,1.300,0.238,1.292,57.050
'[17:07:38.812]',0.565,0.375,1.275,0.246,1.273,56.112
'[17:07:38.820]',0.560,0.375,1.241,0.254,1.253,60.410
'[17:07:38.828]',0.560,0.375,1.186,0.262,1.238,70.257
'[17:07:38.836]',0.565,0.375,1.125,0.270,1.225,83.504
'[17:07:38.844]',0.570,0.370,1.061,0.279,1.209,96.242
'[17:07:38.852]',0.575,0.370,0.990,0.287,1.193,104.135
'[17:07:38.860]',0.570,0.370,0.936,0.295,1.176,106.480
'[17:07:38.868]',0.565,0.375,0.891,0.303,1.160,107.574
'[17:07:38.876]',0.555,0.385,0.855,0.311,1.146,110.934
'[17:07:38.884]',0.545,0.395,0.830,0.320,1.132,115.233
'[17:07:38.892]',0.535,0.400,0.815,0.328,1.119,118.320
'[17:07:38.900]',0.530,0.400,0.805,0.334,1.107,121.446
'[17:07:38.908]',0.515,0.405,0.800,0.341,1.096,125.861
'[17:07:38.916]',0.510,0.410,0.805,0.346,1.086,128.323
'[17:07:38.924]',0.510,0.410,0.805,0.351,1.080,125.314
'[17:07:38.932]',0.510,0.415,0.805,0.355,1.077,119.257
'[17:07:38.940]',0.505,0.415,0.805,0.360,1.071,114.764
'[17:07:38.948]',0.505,0.420,0.811,0.364,1.065,113.044
'[17:07:38.956]',0.500,0.420,0.815,0.367,1.061,112.107
'[17:07:38.964]',0.490,0.425,0.820,0.369,1.056,109.762
'[17:07:38.972]',0.485,0.430,0.825,0.372,1.051,105.073
'[17:07:38.980]',0.480,0.430,0.825,0.373,1.048,99.798
'[17:07:38.988]',0.470,0.430,0.825,0.374,1.045,97.258
'[17:07:38.996]',0.470,0.430,0.825,0.375,1.043,99.173
'[17:07:39.004]',0.470,0.430,0.825,0.376,1.042,104.448
'[17:07:39.012]',0.480,0.430,0.825,0.376,1.042,108.199
'[17:07:39.020]',0.485,0.430,0.820,0.376,1.042,105.112
'[17:07:39.028]',0.485,0.430,0.815,0.376,1.044,97.063
'[17:07:39.036]',0.490,0.425,0.811,0.376,1.046,92.725
'[17:07:39.044]',0.490,0.425,0.805,0.375,1.045,95.304
'[17:07:39.052]',0.495,0.425,0.805,0.374,1.044,97.102
'[17:07:39.060]',0.500,0.425,0.805,0.374,1.047,92.178
'[17:07:39.068]',0.500,0.425,0.800,0.373,1.061,84.988
'[17:07:39.076]',0.505,0.425,0.800,0.372,1.094,81.667
'[17:07:39.084]',0.510,0.425,0.800,0.372,1.154,82.918
'[17:07:39.092]',0.505,0.425,0.800,0.370,1.249,85.809
'[17:07:39.100]',0.500,0.430,0.800,0.369,1.379,87.411
'[17:07:39.108]',0.495,0.430,0.795,0.368,1.542,86.551
'[17:07:39.116]',0.495,0.430,0.795,0.367,1.729,84.793
'[17:07:39.124]',0.495,0.430,0.795,0.366,1.902,83.621
'[17:07:39.132]',0.495,0.430,0.800,0.366,2.066,81.433
'[17:07:39.140]',0.500,0.430,0.800,0.366,2.246,77.252
'[17:07:39.148]',0.500,0.430,0.800,0.366,2.421,72.289
'[17:07:39.156]',0.485,0.435,0.795,0.366,2.579,66.975
'[17:07:39.164]',0.440,0.460,0.785,0.366,2.713,62.481
'[17:07:39.172]',0.380,0.485,0.785,0.366,2.819,62.598
'[17:07:39.180]',0.360,0.500,0.805,0.366,2.899,67.913
'[17:07:39.188]',0.400,0.480,0.830,0.367,2.953,75.415
'[17:07:39.196]',0.480,0.445,0.855,0.368,2.985,87.255
'[17:07:39.204]',0.555,0.405,0.865,0.370,2.999,103.979
'[17:07:39.212]',0.610,0.375,0.870,0.372,2.996,112.888
'[17:07:39.220]',0.640,0.355,0.865,0.374,2.980,102.377
'[17:07:39.228]',0.655,0.345,0.855,0.376,2.955,83.308
'[17:07:39.236]',0.670,0.340,0.830,0.377,2.923,74.868
'[17:07:39.244]',0.675,0.340,0.790,0.379,2.886,79.948
'[17:07:39.252]',0.680,0.340,0.771,0.381,2.844,83.816
'[17:07:39.260]',0.670,0.340,0.766,0.383,2.797,73.696
'[17:07:39.268]',0.650,0.350,0.766,0.385,2.746,55.057
'[17:07:39.276]',0.615,0.375,0.771,0.387,2.690,43.256
'[17:07:39.284]',0.580,0.395,0.771,0.388,2.629,44.350
'[17:07:39.292]',0.550,0.410,0.771,0.389,2.562,53.807
'[17:07:39.300]',0.530,0.420,0.771,0.389,2.490,64.161
'[17:07:39.308]',0.515,0.425,0.775,0.389,2.412,70.062
'[17:07:39.316]',0.500,0.430,0.775,0.389,2.328,70.687
'[17:07:39.324]',0.495,0.440,0.805,0.389,2.252,70.062
'[17:07:39.332]',0.520,0.425,0.830,0.389,2.178,70.687
'[17:07:39.340]',0.625,0.365,0.730,0.389,2.097,71.195
'[17:07:39.348]',0.811,0.220,0.400,0.389,2.014,70.726
'[17:07:39.356]',0.976,0.070,-0.025,0.389,1.933,71.351
'[17:07:39.364]',0.980,0.045,-0.235,0.389,1.856,73.618
'[17:07:39.372]',0.635,0.230,-0.155,0.388,1.787,74.790
'[17:07:39.380]',0.395,0.415,0.050,0.388,1.726,72.992
'[17:07:39.388]',0.315,0.505,0.325,0.388,1.674,69.437
'[17:07:39.396]',0.345,0.515,0.646,0.388,1.630,66.545
'[17:07:39.404]',0.375,0.500,0.880,0.388,1.594,64.669
'[17:07:39.412]',0.380,0.495,0.990,0.388,1.567,62.677
'[17:07:39.420]',0.380,0.500,1.030,0.388,1.546,60.606
'[17:07:39.428]',0.390,0.495,1.050,0.389,1.534,59.551
'[17:07:39.436]',0.395,0.495,1.065,0.390,1.525,60.059
'[17:07:39.444]',0.400,0.485,1.075,0.390,1.516,61.348
'[17:07:39.452]',0.405,0.485,1.081,0.391,1.508,62.755
'[17:07:39.460]',0.415,0.475,1.085,0.391,1.500,63.927
'[17:07:39.468]',0.425,0.470,1.095,0.392,1.493,64.669
'[17:07:39.476]',0.435,0.465,1.101,0.392,1.484,65.373
'[17:07:39.484]',0.445,0.460,1.110,0.393,1.473,66.350
'[17:07:39.492]',0.450,0.450,1.121,0.394,1.460,66.819
'[17:07:39.500]',0.460,0.445,1.135,0.395,1.447,64.552
'[17:07:39.508]',0.475,0.440,1.161,0.396,1.431,59.238
'[17:07:39.516]',0.485,0.430,1.186,0.397,1.413,54.666
'[17:07:39.524]',0.500,0.420,1.215,0.397,1.398,55.409
'[17:07:39.532]',0.515,0.415,1.246,0.398,1.383,62.130
'[17:07:39.540]',0.530,0.400,1.275,0.398,1.365,70.257
'[17:07:39.548]',0.545,0.395,1.291,0.399,1.344,74.165
'[17:07:39.556]',0.555,0.390,1.300,0.401,1.323,72.055
